 اسم السوبر ماركت	فترة سريان العرض	الفرع / الموقع	تاريخ تعديل ملف الفلاير	الفئة	اسم العلامة التجارية	اسم المنتج (الأساسي)	الاسم بالعربية	العبارة الترويجية	الوحدة	السعر الأصلي	السعر الحالي	الخصم %	العملة	قيود العرض	اسم ملف الفلاير	اسم المجلد الفرعي	الاحداثيات	الموثوقية	السعر المحسوب	solution_key	end_date	status	standard_supermarket_name	clean_name	matched_sku	matched_image	matched_name	matched_price	match_score	confidence	needs_review	match_method
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	PHILIPS	Stand Fan 16 inch 45 Watt	مروحة ستاند ١٦ بوصة ٤٥ وات	HOT OFFER الفئة أجهزة منزلية		2999	2699	10	EGP		page_45.jpg	flyer_9835	[237, 44, 420, 320]	1	2699.1	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	st fan inch watt	6222017759458	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222017759458.jpg.png	Sonai Stand Fan, 70 Watt - 18 Inch	1349	84.21052632	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	Tefal	Stand Fan with Mosquito Repellent	مروحة ستاند بطارد للناموس	الفئة أجهزة منزلية			2799	0	EGP		page_45.jpg	flyer_9835	[248, 570, 307, 629]	1		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	st fan mosquito repellent	6224008208389	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224008208389.jpg	Tefal Mosquito Protect Stand Fan	2799	80.37037037	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	Mienta	Onion, Garlic & Vegetable Chopper 450 Watt	قطاعة بصل وثوم وخضراوات ٤٥٠ وات	HOT OFFER الفئة أجهزة منزلية		1025	729.9	28	EGP		page_45.jpg	flyer_9835	[440, 44, 620, 320]	1	727.75	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	onion arlic veetable chopper watt	6224001735042	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224001735042_newwwww.jpg	Mienta Vegetable Chopper, 450 Watt – CH2331B	799	78.78787879	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	Tefal	Tefal Virtuo Steam Iron	تيفال مكواة بخار فيرتو	HOT OFFER الفئة أجهزة منزلية		1599	1199	25	EGP		page_45.jpg	flyer_9835	[640, 360, 820, 640]	1	1199.25	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	tefal virtuo steam iron	6221064027220	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221064027220.jpg	Tefal Virtuo Steam Iron - 2000 Watt	1199	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	PHILIPS	Vacuum Cleaner 1200 Watt	مكنسة كهربائية ١٢٠٠ وات	HOT OFFER الفئة أجهزة منزلية		5499	4799	12	EGP		page_45.jpg	flyer_9835	[640, 675, 820, 955]	1	4784.13	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	cleaner watt	6221103001853	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221103001853.jpg	Fresh 3D Heater, 5 Candles - 2000 Watt	1425	73.33333333	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	FRESH	Glass Water Kettle 1.7 Liter	غلاية مياه زجاج ٧,١ لتر	HOT OFFER الفئة أجهزة منزلية		749.95	699.95	6	EGP		page_45.jpg	flyer_9835	[840, 44, 1020, 320]	1	697.4535	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	lass water kettle liter	6224001735325	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224001735325.jpg	Mienta Glass Kettle, 2200 Watt - 1.7 Liter	1299	80.76923077	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	BRAUN	Water Kettle White / Black 2200 Watt - WK1100	غلاية مياه ابيض / اسود ٢٢٠٠ وات - WK1100	HOT OFFER الفئة أجهزة منزلية		2222	1999	10	EGP		page_45.jpg	flyer_9835	[840, 675, 1020, 955]	1	1999.8	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	water kettle white black watt wk	8021098773524	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8021098773524.jpg	Braun Water Kettle, 2200 W - White - WK1100	1999	88.68852459	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	Moulinex	Hand Blender Turbomix 350 Watt	خلاط يدوي تيربو ميكس ٣٥٠ وات	HOT OFFER, قوة 350 واط, سعة الدورق 800 مللي, قدم ستانلس ستيل الفئة أجهزة منزلية		1299	999	23	EGP		page_45.jpg	flyer_9835	[440, 360, 620, 640]	1	1000.23	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	h blender turbomix watt	6221127025774	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221127025774_1_copy.jpg	Tornado Hand Blender - 250 Watt	1850	80	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:03	أجهزة منزلية	KENWOOD	Steam Iron 2000 Watt	مكواة بخار ٢٠٠٠ وات	HOT OFFER الفئة أجهزة منزلية		1499	1099	26	EGP		page_45.jpg	flyer_9835	[640, 44, 820, 320]	1	1094.27	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	steam iron watt	8021098000767	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8021098000767.jpg	Braun Steam Iron, 1900 Watt - Orange	1799	71.42857143	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Zahran	Silicone Fridge Set 4 pcs	طقم ثلاجة سيليكون ٤ق	وفر 326 جنيه الفئة مستلزمات منزلية		625	299	52	EGP		page_46.jpg	flyer_9835	[642, 750, 930, 899]	0.95	300	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	silicone fride set pcs	6223001791256	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223001791256_-_3_pieces.jpg	Mido Fresh Smoked Salmon Slice, 100 g - 3 Pieces	624.95	60.86956522	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية		Square Food Storage Set 4 pcs	طقم حفظ طعام مربع ٤ق	وفر 100 جنيه الفئة مستلزمات منزلية		199	99	50	EGP		page_46.jpg	flyer_9835	[342, 750, 630, 899]	0.95	99.5	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	square food storae set pcs	6222004114147	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222004114147_1.jpg	Migo's Food Storage Set - 4 Pieces	404	74.07407407	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Vileda	Microfibre Cloths Multi-purpose 8 pcs	فوطة ميكروفيبر متعددة ٨ق	وفر 266 جنيه الفئة مستلزمات منزلية		615	349	43	EGP		page_46.jpg	flyer_9835	[42, 750, 329, 899]	0.95	350.55	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	microfibre cloths multi purpose pcs	6959125750991	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125750991.jpg	Liao Multi-Purpose Microfiber Cleaning Cloths - 4 Pieces	235	79.06976744	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Pyrex	Rectangular Roaster Set 2 pcs	طقم ٢ اوب مستطيل	وفر 355 جنيه الفئة مستلزمات منزلية		910	555	39	EGP		page_46.jpg	flyer_9835	[642, 590, 930, 739]	0.95	555.1	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	rectanular roaster set pcs	3426470271806	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/3/4/3426470271806_1_1.jpg	Pyrex Classic Rectangular Roaster Set, 35 + 40 cm - Pack of 2	1400	68.49315068	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Lock&Lock	Food Storage Set 2 pcs	طقم حافظة طعام ٢ق	وفر 140 جنيه الفئة مستلزمات منزلية		479	339	29	EGP		page_46.jpg	flyer_9835	[42, 590, 329, 739]	0.95	340.09	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	food storae set pcs	6222004114147	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222004114147_1.jpg	Migo's Food Storage Set - 4 Pieces	404	80.85106383	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Nouval	Oven Tray Set 2 pcs	طقم طاجن فرن ٢ق	وفر 210 جنيه الفئة مستلزمات منزلية		909	699	23	EGP		page_46.jpg	flyer_9835	[642, 430, 930, 579]	0.95	699.93	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	oven tray set pcs	6221064002708	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221064002708_copy.jpg	Tefal Tempo Oven Tray Set, 30 + 35 cm - 2 Pieces	1399	65.38461538	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Nouval	Crepe Pan Classic 2 pcs	مقلاية كريب ٢ق كلاسيك	وفر 170 جنيه الفئة مستلزمات منزلية		719	549	23	EGP		page_46.jpg	flyer_9835	[42, 270, 329, 419]	0.95	546.44	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	crepe pan classic pcs	159431	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/159431.jpg	Nouval Classic Crepe Pan - 30 cm	357	70.83333333	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Bormioli Rocco	Italian Food Storage Set 3 pcs	طقم حفظ طعام ايطالي ٣ق	وفر 119 جنيه الفئة مستلزمات منزلية		599	480	19	EGP		page_46.jpg	flyer_9835	[342, 590, 630, 739]	0.95	479.2	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	italian food storae set pcs	6222004114147	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222004114147_1.jpg	Migo's Food Storage Set - 4 Pieces	404	76.36363636	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Nouval	Deep Frying Pan + Spatula	مقلاية عميقة لاقلي + قطعة توزيع	وفر 150 جنيه الفئة مستلزمات منزلية		649	499	23	EGP		page_46.jpg	flyer_9835	[42, 430, 329, 579]	0.95	499.73	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	deep fryin pan spatula	155209	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2022051700393_copy.jpg	Nouval Deep Drying Pan - 30 cm + 1 Spoon	499	71.53846154	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:04	مستلزمات منزلية	Tefal	Tempo Frying Pan Set 3 pcs	تيمبو ط٣ مقلاية	وفر 1308 جنيه الفئة مستلزمات منزلية		2707	1399	48	EGP		page_46.jpg	flyer_9835	[342, 270, 630, 419]	0.95	1407.64	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	tempo fryin pan set pcs	6221064006829	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221064006829-16_20_24cm_copy_1.jpg	Tefal Tempo Frying Pan Set, 16,20,24 cm - 3 Pieces	1399	89.31034483	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Migos	Migo Hangers Plastic	تونكيتا ميجو ٥ شماعه بلاستيك	HOT OFFER الفئة مستلزمات منزلية		145	65	55	EGP		page_47.jpg	flyer_9835	[100, 780, 415, 950]	0.95	65.25	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mio haners plastic	6223007323956	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007323956.jpg	Nilco Stitch Playing Cards	59	72.11627907	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Zinnia	Zinnia Glass Jar + Straw	مج برطمان زجاج + شاليمو	HOT OFFER الفئة مستلزمات منزلية		65	35	46	EGP		page_47.jpg	flyer_9835	[420, 780, 735, 950]	0.95	35.1	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	zinnia lass straw	6220196000125	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6220196000125.jpg	Zinnia Double Glass Cup + Straw - 480 ml	175	75.55555556	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Pasabahce	Mug Trebika	مج تريبيكا ٤٠٠ مل	الفئة مستلزمات منزلية		90	50	44	EGP		page_47.jpg	flyer_9835	[100, 420, 415, 590]	0.95	50.4	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mu trebika	164024	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/6/164024.jpg	Porcelain Mug - 9065-1	95	54.54545455	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	JM	Porcelain Mug Colors	مج بورسلين الوان	الفئة مستلزمات منزلية		99	89	10	EGP		page_47.jpg	flyer_9835	[100, 600, 415, 770]	0.95	89.1	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	porcelain mu colors	162087	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/6/162087.jpg	Porcelain Mug, Creamy - 9065-15	95	85.94736842	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Pasabahce	Mug Iconic Plain	مج ايكونك ٣٧٠ مل سادة	الفئة مستلزمات منزلية		49.95	39.95	20	EGP		page_47.jpg	flyer_9835	[420, 420, 735, 590]	0.95	39.96	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mu iconic plain	2001264000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2001264000000.jpg	Plain Minin	260	69.23076923	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Pasabahce	Mug Basic	مج باسيك	الفئة مستلزمات منزلية		84	45	46	EGP		page_47.jpg	flyer_9835	[740, 600, 1055, 770]	0.95	45.36	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mu basic	153891	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/153891_new_imagee.jpg	Dima Fresh Basil - 100 g	18.75	66.66666667	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Luminarc	Luminarc Pindrom Mug	مج بيندروم	HOT OFFER الفئة مستلزمات منزلية		99.95	78.95	21	EGP		page_47.jpg	flyer_9835	[740, 780, 1055, 950]	0.95	78.9605	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	luminarc pindrom mu	026102689783	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/6/26102689783.jpg	Luminarc Trianon Porcelain Mug, White - 290 ml	69	69.96296296	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Pasabahce	Mug Iconic Colors	مج ايكونك ٣٧٠ مل الوان	الفئة مستلزمات منزلية		64.95	45.95	29	EGP		page_47.jpg	flyer_9835	[420, 600, 735, 770]	0.95	46.1145	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mu iconic colors	7622202348402	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7622202348402_1_.jpg	Clorets Mint Gum - 12 Pieces	14.95	63.15789474	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Regal	Thermos	ترمس ١ لتر فضي	الفئة مستلزمات منزلية			999	0	EGP		page_47.jpg	flyer_9835	[100, 240, 415, 409]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	thermos	163694	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/6/163694.jpg	Regal Thermos, 1 L - Grey	920	56	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:06	مستلزمات منزلية	Tank	Stainless Steel Cool Bottle	زجاجة ستانلس كول ١٥٠ الوان	الفئة مستلزمات منزلية		699	599	14	EGP		page_47.jpg	flyer_9835	[740, 420, 1055, 590]	0.95	601.14	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	stainless steel cool bottle	6223003242589	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223003242589.jpg	Tank Stainless Steel Cool Water Bottle, Red - 650 ml	599	88.26086957	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:07	مستلزمات منزلية	الامال الوطنية	Magic Bucket	جردل ماجيكو	الفئة مستلزمات منزلية	عبوة	1599	549	65	EGP		page_48.jpg	flyer_9835	[239, 53, 704, 331]	0.95	559.65	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	maic bucket	6221007038009	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221007038009_copy.jpg	Maggi Burger Mix - 30 g	12.95	58.33333333	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:07	مستلزمات منزلية	Nova	Stainless Steel Mop Bucket	جردل مصفاة إستانلس	الفئة مستلزمات منزلية	عبوة	1199	569	52	EGP		page_48.jpg	flyer_9835	[239, 360, 456, 638]	0.94	563.53	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	stainless steel mop bucket	6223002050628	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223002050628.jpg	Hui Stainless Steel Cleaner - 500 ml	48.45	71.69811321	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:08:07	مستلزمات منزلية	Vileda	Turbo Smart Mop Bucket	جردل تربو سمارت	الفئة مستلزمات منزلية	عبوة	1999	1699	15	EGP		page_48.jpg	flyer_9835	[239, 662, 456, 940]	0.93	1699.15	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	turbo smart mop bucket	6223004623127	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223004623127.jpg	Orist 2*1 Bucket with Mop and Squeeze	1349	65.2173913	Review	TRUE	auto
